FileName,Class_Label,Primary_Manufacturing_Label,Density_g_cc,Ultimate_Tensile_Strength_Average_MPa,Melting_Point_C
rotary_shaft_0049.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0050.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0051.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0052.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0053.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0054.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0055.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0056.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0057.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0058.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0059.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0060.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0061.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0062.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0064.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0065.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0066.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0067.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0068.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0069.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0070.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0071.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0072.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0073.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0074.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0075.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0077.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0078.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0079.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0080.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0081.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0082.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0083.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0084.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0085.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0086.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0087.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0088.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0089.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0090.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0092.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0093.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0095.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0097.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0098.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0099.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0100.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0101.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0102.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0103.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0104.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0105.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0106.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0107.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0108.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0109.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0110.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0111.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0112.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0113.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0114.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0115.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0116.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0119.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0120.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0121.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0122.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0123.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0124.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0125.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0126.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0127.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0128.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0129.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0130.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0131.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0132.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0133.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0134.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0135.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0136.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0137.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0138.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0139.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0140.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0141.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0142.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0143.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0144.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0145.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0146.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0147.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0148.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0149.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0150.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0151.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0152.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0153.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0154.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0155.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0156.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0157.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0158.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0159.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0160.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0161.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0162.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0163.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0165.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0166.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0167.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0168.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0169.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0170.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0171.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0172.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0173.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0174.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0175.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0176.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0177.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0178.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0179.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0180.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0182.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0183.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0184.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0185.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0187.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0188.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0189.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0190.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0191.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0192.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0193.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0194.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0195.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0196.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0198.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0199.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0200.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0201.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0202.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0204.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0205.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0206.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0207.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0208.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0209.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0210.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0211.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0212.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0213.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0214.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0215.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0216.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0217.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0218.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0219.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0220.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0221.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0222.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0223.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0224.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0225.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0226.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0227.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0228.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0229.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0231.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0232.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0233.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0234.stl_128.binvox,6,0,0.721305733,1.040111149,0.652002265
rotary_shaft_0235.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0236.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0237.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0238.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0239.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0240.stl_128.binvox,6,0,0.770396073,1.304277689,1.043922075
rotary_shaft_0241.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0242.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0243.stl_128.binvox,6,0,0.721305733,1.162034168,1.076079597
rotary_shaft_0246.stl_128.binvox,6,0,-0.937947756,-0.744029018,-0.760918893
rotary_shaft_0247.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
rotary_shaft_0248.stl_128.binvox,6,0,0.770396073,1.019790646,0.983626719
rotary_shaft_0249.stl_128.binvox,6,0,0.770396073,0.552419076,1.043922075
shaft_collar_0000.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0001.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0002.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0003.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0004.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0005.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0006.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0007.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0008.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0009.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0010.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0011.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0012.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0013.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0014.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0015.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0016.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0017.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0018.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0019.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0020.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0021.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0022.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0023.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0024.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0025.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0026.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0027.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0028.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0029.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0030.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0031.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0032.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0033.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0034.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0035.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0036.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0037.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0038.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0039.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0040.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0041.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0042.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0043.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0044.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0045.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0046.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0047.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0048.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0049.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0050.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0051.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0052.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0053.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0054.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0055.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0056.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0057.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0058.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0059.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0060.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0061.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0062.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0063.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0064.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0065.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0066.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0067.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0068.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0069.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0070.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0071.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0072.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0073.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0074.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0075.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0076.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0077.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0078.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0079.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0080.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0081.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0082.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0083.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0084.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0085.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0086.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0087.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0088.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0089.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0090.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0091.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0092.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0093.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0094.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0095.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0096.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0097.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0098.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0099.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0100.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0101.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0102.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0103.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0104.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0105.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0106.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0107.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0108.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0109.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0110.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0111.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0112.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0113.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0114.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0115.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0116.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0117.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0118.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0119.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0120.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0121.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0122.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0123.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0124.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0125.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0126.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0127.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0128.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0129.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0130.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0131.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0132.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0133.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0134.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0135.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0136.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0137.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0138.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0139.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0140.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0141.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
